Meldungen,Saison,Erkrankung,Altersgruppe,Region,Kalenderwoche,Inzidenz
537,2025/26,ARE,0-4,Bundesweit,2025-W50,14695
1717,2025/26,ARE,5-14,Bundesweit,2025-W50,11959
1661,2025/26,ARE,15-34,Bundesweit,2025-W50,8151
5515,2025/26,ARE,35-59,Bundesweit,2025-W50,7262
3899,2025/26,ARE,60+,Bundesweit,2025-W50,5075
3720,2025/26,ARE,00+,Sueden,2025-W50,8327
4578,2025/26,ARE,00+,Mitte (West),2025-W50,6905
2454,2025/26,ARE,00+,Norden (West),2025-W50,6252
2577,2025/26,ARE,00+,Osten,2025-W50,8892
11075,2025/26,ARE,15+,Bundesweit,2025-W50,6730
13329,2025/26,ARE,00+,Bundesweit,2025-W50,7566
2254,2025/26,ARE,0-14,Bundesweit,2025-W50,12829
537,2025/26,ILI,0-4,Bundesweit,2025-W50,6521
1717,2025/26,ILI,5-14,Bundesweit,2025-W50,4546
1661,2025/26,ILI,15-34,Bundesweit,2025-W50,1897
5515,2025/26,ILI,35-59,Bundesweit,2025-W50,1443
3899,2025/26,ILI,60+,Bundesweit,2025-W50,1126
3720,2025/26,ILI,00+,Sueden,2025-W50,2537
4578,2025/26,ILI,00+,Mitte (West),2025-W50,1548
2454,2025/26,ILI,00+,Norden (West),2025-W50,1378
2577,2025/26,ILI,00+,Osten,2025-W50,2419
11075,2025/26,ILI,15+,Bundesweit,2025-W50,1451
13329,2025/26,ILI,00+,Bundesweit,2025-W50,1961
2254,2025/26,ILI,0-14,Bundesweit,2025-W50,5174
548,2025/26,ARE,0-4,Bundesweit,2025-W51,16216
1752,2025/26,ARE,5-14,Bundesweit,2025-W51,10044
1674,2025/26,ARE,15-34,Bundesweit,2025-W51,9019
5583,2025/26,ARE,35-59,Bundesweit,2025-W51,7600
3937,2025/26,ARE,60+,Bundesweit,2025-W51,5376
3766,2025/26,ARE,00+,Sueden,2025-W51,8504
4609,2025/26,ARE,00+,Mitte (West),2025-W51,7300
2487,2025/26,ARE,00+,Norden (West),2025-W51,7317
2632,2025/26,ARE,00+,Osten,2025-W51,8415
11194,2025/26,ARE,15+,Bundesweit,2025-W51,7193
13494,2025/26,ARE,00+,Bundesweit,2025-W51,7857
2300,2025/26,ARE,0-14,Bundesweit,2025-W51,12006
548,2025/26,ILI,0-4,Bundesweit,2025-W51,9250
1752,2025/26,ILI,5-14,Bundesweit,2025-W51,4231
1674,2025/26,ILI,15-34,Bundesweit,2025-W51,2451
5583,2025/26,ILI,35-59,Bundesweit,2025-W51,1395
3937,2025/26,ILI,60+,Bundesweit,2025-W51,825
3766,2025/26,ILI,00+,Sueden,2025-W51,2631
4609,2025/26,ILI,00+,Mitte (West),2025-W51,1806
2487,2025/26,ILI,00+,Norden (West),2025-W51,1727
2632,2025/26,ILI,00+,Osten,2025-W51,2067
11194,2025/26,ILI,15+,Bundesweit,2025-W51,1472
13494,2025/26,ILI,00+,Bundesweit,2025-W51,2073
2300,2025/26,ILI,0-14,Bundesweit,2025-W51,5827
564,2025/26,ARE,0-4,Bundesweit,2025-W52,13373
1804,2025/26,ARE,5-14,Bundesweit,2025-W52,5693
1697,2025/26,ARE,15-34,Bundesweit,2025-W52,7779
5611,2025/26,ARE,35-59,Bundesweit,2025-W52,7443
3972,2025/26,ARE,60+,Bundesweit,2025-W52,6013
3819,2025/26,ARE,00+,Sueden,2025-W52,7710
4699,2025/26,ARE,00+,Mitte (West),2025-W52,6653
2503,2025/26,ARE,00+,Norden (West),2025-W52,7501
2627,2025/26,ARE,00+,Osten,2025-W52,7071
11280,2025/26,ARE,15+,Bundesweit,2025-W52,7031
13648,2025/26,ARE,00+,Bundesweit,2025-W52,7185
2368,2025/26,ARE,0-14,Bundesweit,2025-W52,8135
564,2025/26,ILI,0-4,Bundesweit,2025-W52,6623
1804,2025/26,ILI,5-14,Bundesweit,2025-W52,2097
1697,2025/26,ILI,15-34,Bundesweit,2025-W52,2341
5611,2025/26,ILI,35-59,Bundesweit,2025-W52,1987
3972,2025/26,ILI,60+,Bundesweit,2025-W52,1410
3819,2025/26,ILI,00+,Sueden,2025-W52,2203
4699,2025/26,ILI,00+,Mitte (West),2025-W52,1971
2503,2025/26,ILI,00+,Norden (West),2025-W52,2368
2627,2025/26,ILI,00+,Osten,2025-W52,1972
11280,2025/26,ILI,15+,Bundesweit,2025-W52,1878
13648,2025/26,ILI,00+,Bundesweit,2025-W52,2109
2368,2025/26,ILI,0-14,Bundesweit,2025-W52,3536
424,2025/26,ARE,0-4,Bundesweit,2026-W01,6593
1847,2025/26,ARE,5-14,Bundesweit,2026-W01,3138
1770,2025/26,ARE,15-34,Bundesweit,2026-W01,7282
5433,2025/26,ARE,35-59,Bundesweit,2026-W01,5689
4339,2025/26,ARE,60+,Bundesweit,2026-W01,5082
3885,2025/26,ARE,00+,Sueden,2026-W01,5996
4706,2025/26,ARE,00+,Mitte (West),2026-W01,6026
2545,2025/26,ARE,00+,Norden (West),2026-W01,4552
2677,2025/26,ARE,00+,Osten,2026-W01,5597
11542,2025/26,ARE,15+,Bundesweit,2026-W01,5895
13813,2025/26,ARE,00+,Bundesweit,2026-W01,5663
2271,2025/26,ARE,0-14,Bundesweit,2026-W01,4231
424,2025/26,ILI,0-4,Bundesweit,2026-W01,2709
1847,2025/26,ILI,5-14,Bundesweit,2026-W01,1428
1770,2025/26,ILI,15-34,Bundesweit,2026-W01,1820
5433,2025/26,ILI,35-59,Bundesweit,2026-W01,1342
4339,2025/26,ILI,60+,Bundesweit,2026-W01,1155
3885,2025/26,ILI,00+,Sueden,2026-W01,1628
4706,2025/26,ILI,00+,Mitte (West),2026-W01,1821
2545,2025/26,ILI,00+,Norden (West),2026-W01,741
2677,2025/26,ILI,00+,Osten,2026-W01,1275
11542,2025/26,ILI,15+,Bundesweit,2026-W01,1402
13813,2025/26,ILI,00+,Bundesweit,2026-W01,1462
2271,2025/26,ILI,0-14,Bundesweit,2026-W01,1833
429,2025/26,ARE,0-4,Bundesweit,2026-W02,7426
1863,2025/26,ARE,5-14,Bundesweit,2026-W02,4991
1768,2025/26,ARE,15-34,Bundesweit,2026-W02,5580
5460,2025/26,ARE,35-59,Bundesweit,2026-W02,4113
4319,2025/26,ARE,60+,Bundesweit,2026-W02,3761
3909,2025/26,ARE,00+,Sueden,2026-W02,4806
4696,2025/26,ARE,00+,Mitte (West),2026-W02,4640
2559,2025/26,ARE,00+,Norden (West),2026-W02,4363
2675,2025/26,ARE,00+,Osten,2026-W02,4291
11547,2025/26,ARE,15+,Bundesweit,2026-W02,4375
13839,2025/26,ARE,00+,Bundesweit,2026-W02,4568
2292,2025/26,ARE,0-14,Bundesweit,2026-W02,5760
429,2025/26,ILI,0-4,Bundesweit,2026-W02,3404
1863,2025/26,ILI,5-14,Bundesweit,2026-W02,2160
1768,2025/26,ILI,15-34,Bundesweit,2026-W02,1197
5460,2025/26,ILI,35-59,Bundesweit,2026-W02,1061
4319,2025/26,ILI,60+,Bundesweit,2026-W02,1034
3909,2025/26,ILI,00+,Sueden,2026-W02,1333
4696,2025/26,ILI,00+,Mitte (West),2026-W02,1261
2559,2025/26,ILI,00+,Norden (West),2026-W02,1258
2675,2025/26,ILI,00+,Osten,2026-W02,1313
11547,2025/26,ILI,15+,Bundesweit,2026-W02,1087
13839,2025/26,ILI,00+,Bundesweit,2026-W02,1291
2292,2025/26,ILI,0-14,Bundesweit,2026-W02,2553
423,2025/26,ARE,0-4,Bundesweit,2026-W03,19952
1849,2025/26,ARE,5-14,Bundesweit,2026-W03,10266
1770,2025/26,ARE,15-34,Bundesweit,2026-W03,6933
5489,2025/26,ARE,35-59,Bundesweit,2026-W03,4968
4334,2025/26,ARE,60+,Bundesweit,2026-W03,3742
3893,2025/26,ARE,00+,Sueden,2026-W03,6057
4743,2025/26,ARE,00+,Mitte (West),2026-W03,5743
2546,2025/26,ARE,00+,Norden (West),2026-W03,6270
2683,2025/26,ARE,00+,Osten,2026-W03,7139
11593,2025/26,ARE,15+,Bundesweit,2026-W03,5056
13865,2025/26,ARE,00+,Bundesweit,2026-W03,6199
2272,2025/26,ARE,0-14,Bundesweit,2026-W03,13309
423,2025/26,ILI,0-4,Bundesweit,2026-W03,10987
1849,2025/26,ILI,5-14,Bundesweit,2026-W03,5002
1770,2025/26,ILI,15-34,Bundesweit,2026-W03,2003
5489,2025/26,ILI,35-59,Bundesweit,2026-W03,999
4334,2025/26,ILI,60+,Bundesweit,2026-W03,721
3893,2025/26,ILI,00+,Sueden,2026-W03,1964
4743,2025/26,ILI,00+,Mitte (West),2026-W03,2103
2546,2025/26,ILI,00+,Norden (West),2026-W03,1609
2683,2025/26,ILI,00+,Osten,2026-W03,2016
11593,2025/26,ILI,15+,Bundesweit,2026-W03,1165
13865,2025/26,ILI,00+,Bundesweit,2026-W03,1957
2272,2025/26,ILI,0-14,Bundesweit,2026-W03,6882
427,2025/26,ARE,0-4,Bundesweit,2026-W04,21942
1833,2025/26,ARE,5-14,Bundesweit,2026-W04,13029
1775,2025/26,ARE,15-34,Bundesweit,2026-W04,7258
5497,2025/26,ARE,35-59,Bundesweit,2026-W04,7122
4315,2025/26,ARE,60+,Bundesweit,2026-W04,3833
3902,2025/26,ARE,00+,Sueden,2026-W04,7874
4731,2025/26,ARE,00+,Mitte (West),2026-W04,7471
2549,2025/26,ARE,00+,Norden (West),2026-W04,5747
2665,2025/26,ARE,00+,Osten,2026-W04,7850
11587,2025/26,ARE,15+,Bundesweit,2026-W04,6009
13847,2025/26,ARE,00+,Bundesweit,2026-W04,7341
2260,2025/26,ARE,0-14,Bundesweit,2026-W04,15796
427,2025/26,ILI,0-4,Bundesweit,2026-W04,11036
1833,2025/26,ILI,5-14,Bundesweit,2026-W04,6161
1775,2025/26,ILI,15-34,Bundesweit,2026-W04,1663
5497,2025/26,ILI,35-59,Bundesweit,2026-W04,1623
4315,2025/26,ILI,60+,Bundesweit,2026-W04,1008
3902,2025/26,ILI,00+,Sueden,2026-W04,2603
4731,2025/26,ILI,00+,Mitte (West),2026-W04,2103
2549,2025/26,ILI,00+,Norden (West),2026-W04,1777
2665,2025/26,ILI,00+,Osten,2026-W04,2549
11587,2025/26,ILI,15+,Bundesweit,2026-W04,1419
13847,2025/26,ILI,00+,Bundesweit,2026-W04,2270
2260,2025/26,ILI,0-14,Bundesweit,2026-W04,7675
410,2025/26,ARE,0-4,Bundesweit,2026-W05,25061
1828,2025/26,ARE,5-14,Bundesweit,2026-W05,15839
1762,2025/26,ARE,15-34,Bundesweit,2026-W05,8860
5463,2025/26,ARE,35-59,Bundesweit,2026-W05,7864
4303,2025/26,ARE,60+,Bundesweit,2026-W05,4880
3892,2025/26,ARE,00+,Sueden,2026-W05,8282
4724,2025/26,ARE,00+,Mitte (West),2026-W05,8805
2520,2025/26,ARE,00+,Norden (West),2026-W05,9265
2630,2025/26,ARE,00+,Osten,2026-W05,8303
11528,2025/26,ARE,15+,Bundesweit,2026-W05,7081
13766,2025/26,ARE,00+,Bundesweit,2026-W05,8645
2238,2025/26,ARE,0-14,Bundesweit,2026-W05,18672
410,2025/26,ILI,0-4,Bundesweit,2026-W05,11222
1828,2025/26,ILI,5-14,Bundesweit,2026-W05,5969
1762,2025/26,ILI,15-34,Bundesweit,2026-W05,2322
5463,2025/26,ILI,35-59,Bundesweit,2026-W05,1943
4303,2025/26,ILI,60+,Bundesweit,2026-W05,1175
3892,2025/26,ILI,00+,Sueden,2026-W05,2487
4724,2025/26,ILI,00+,Mitte (West),2026-W05,2553
2520,2025/26,ILI,00+,Norden (West),2026-W05,2600
2630,2025/26,ILI,00+,Osten,2026-W05,2630
11528,2025/26,ILI,15+,Bundesweit,2026-W05,1774
13766,2025/26,ILI,00+,Bundesweit,2026-W05,2558
2238,2025/26,ILI,0-14,Bundesweit,2026-W05,7583
416,2025/26,ARE,0-4,Bundesweit,2026-W06,19455
1788,2025/26,ARE,5-14,Bundesweit,2026-W06,13209
1749,2025/26,ARE,15-34,Bundesweit,2026-W06,8635
5397,2025/26,ARE,35-59,Bundesweit,2026-W06,7827
4276,2025/26,ARE,60+,Bundesweit,2026-W06,5350
3847,2025/26,ARE,00+,Sueden,2026-W06,7301
4684,2025/26,ARE,00+,Mitte (West),2026-W06,8793
2496,2025/26,ARE,00+,Norden (West),2026-W06,8113
2599,2025/26,ARE,00+,Osten,2026-W06,8827
11422,2025/26,ARE,15+,Bundesweit,2026-W06,7171
13626,2025/26,ARE,00+,Bundesweit,2026-W06,8253
2204,2025/26,ARE,0-14,Bundesweit,2026-W06,15163
416,2025/26,ILI,0-4,Bundesweit,2026-W06,10432
1788,2025/26,ILI,5-14,Bundesweit,2026-W06,4370
1749,2025/26,ILI,15-34,Bundesweit,2026-W06,1491
5397,2025/26,ILI,35-59,Bundesweit,2026-W06,1728
4276,2025/26,ILI,60+,Bundesweit,2026-W06,1273
3847,2025/26,ILI,00+,Sueden,2026-W06,1838
4684,2025/26,ILI,00+,Mitte (West),2026-W06,2253
2496,2025/26,ILI,00+,Norden (West),2026-W06,2378
2599,2025/26,ILI,00+,Osten,2026-W06,2217
11422,2025/26,ILI,15+,Bundesweit,2026-W06,1507
13626,2025/26,ILI,00+,Bundesweit,2026-W06,2152
2204,2025/26,ILI,0-14,Bundesweit,2026-W06,6266
415,2025/26,ARE,0-4,Bundesweit,2026-W07,22092
1803,2025/26,ARE,5-14,Bundesweit,2026-W07,10245
1736,2025/26,ARE,15-34,Bundesweit,2026-W07,9471
5395,2025/26,ARE,35-59,Bundesweit,2026-W07,7017
4271,2025/26,ARE,60+,Bundesweit,2026-W07,4867
3815,2025/26,ARE,00+,Sueden,2026-W07,8487
4705,2025/26,ARE,00+,Mitte (West),2026-W07,7795
2494,2025/26,ARE,00+,Norden (West),2026-W07,8125
2606,2025/26,ARE,00+,Osten,2026-W07,6826
11402,2025/26,ARE,15+,Bundesweit,2026-W07,6906
13620,2025/26,ARE,00+,Bundesweit,2026-W07,7864
2218,2025/26,ARE,0-14,Bundesweit,2026-W07,13935
415,2025/26,ILI,0-4,Bundesweit,2026-W07,10880
1803,2025/26,ILI,5-14,Bundesweit,2026-W07,3440
1736,2025/26,ILI,15-34,Bundesweit,2026-W07,2353
5395,2025/26,ILI,35-59,Bundesweit,2026-W07,1678
4271,2025/26,ILI,60+,Bundesweit,2026-W07,964
3815,2025/26,ILI,00+,Sueden,2026-W07,1967
4705,2025/26,ILI,00+,Mitte (West),2026-W07,2136
2494,2025/26,ILI,00+,Norden (West),2026-W07,2728
2606,2025/26,ILI,00+,Osten,2026-W07,1997
11402,2025/26,ILI,15+,Bundesweit,2026-W07,1604
13620,2025/26,ILI,00+,Bundesweit,2026-W07,2170
2218,2025/26,ILI,0-14,Bundesweit,2026-W07,5757
422,2025/26,ARE,0-4,Bundesweit,2026-W08,14283
1786,2025/26,ARE,5-14,Bundesweit,2026-W08,10864
1738,2025/26,ARE,15-34,Bundesweit,2026-W08,7840
5369,2025/26,ARE,35-59,Bundesweit,2026-W08,7394
4249,2025/26,ARE,60+,Bundesweit,2026-W08,4418
3791,2025/26,ARE,00+,Sueden,2026-W08,5478
4673,2025/26,ARE,00+,Mitte (West),2026-W08,7946
2499,2025/26,ARE,00+,Norden (West),2026-W08,7988
2601,2025/26,ARE,00+,Osten,2026-W08,7774
11356,2025/26,ARE,15+,Bundesweit,2026-W08,6477
13564,2025/26,ARE,00+,Bundesweit,2026-W08,7230
2208,2025/26,ARE,0-14,Bundesweit,2026-W08,11950
422,2025/26,ILI,0-4,Bundesweit,2026-W08,7918
1786,2025/26,ILI,5-14,Bundesweit,2026-W08,3563
1738,2025/26,ILI,15-34,Bundesweit,2026-W08,2703
5369,2025/26,ILI,35-59,Bundesweit,2026-W08,1438
4249,2025/26,ILI,60+,Bundesweit,2026-W08,933
3791,2025/26,ILI,00+,Sueden,2026-W08,1222
4673,2025/26,ILI,00+,Mitte (West),2026-W08,2474
2499,2025/26,ILI,00+,Norden (West),2026-W08,2893
2601,2025/26,ILI,00+,Osten,2026-W08,1721
11356,2025/26,ILI,15+,Bundesweit,2026-W08,1596
13564,2025/26,ILI,00+,Bundesweit,2026-W08,2056
2208,2025/26,ILI,0-14,Bundesweit,2026-W08,4946
427,2025/26,ARE,0-4,Bundesweit,2026-W09,17155
1767,2025/26,ARE,5-14,Bundesweit,2026-W09,7983
1741,2025/26,ARE,15-34,Bundesweit,2026-W09,7868
5344,2025/26,ARE,35-59,Bundesweit,2026-W09,5618
4256,2025/26,ARE,60+,Bundesweit,2026-W09,4122
3797,2025/26,ARE,00+,Sueden,2026-W09,6446
4669,2025/26,ARE,00+,Mitte (West),2026-W09,6212
2487,2025/26,ARE,00+,Norden (West),2026-W09,7057
2582,2025/26,ARE,00+,Osten,2026-W09,6073
11341,2025/26,ARE,15+,Bundesweit,2026-W09,5685
13535,2025/26,ARE,00+,Bundesweit,2026-W09,6406
2194,2025/26,ARE,0-14,Bundesweit,2026-W09,10903
427,2025/26,ILI,0-4,Bundesweit,2026-W09,7734
1767,2025/26,ILI,5-14,Bundesweit,2026-W09,2231
1741,2025/26,ILI,15-34,Bundesweit,2026-W09,1520
5344,2025/26,ILI,35-59,Bundesweit,2026-W09,819
4256,2025/26,ILI,60+,Bundesweit,2026-W09,680
3797,2025/26,ILI,00+,Sueden,2026-W09,1355
4669,2025/26,ILI,00+,Mitte (West),2026-W09,1573
2487,2025/26,ILI,00+,Norden (West),2026-W09,1337
2582,2025/26,ILI,00+,Osten,2026-W09,1073
11341,2025/26,ILI,15+,Bundesweit,2026-W09,954
13535,2025/26,ILI,00+,Bundesweit,2026-W09,1373
2194,2025/26,ILI,0-14,Bundesweit,2026-W09,3983
431,2025/26,ARE,0-4,Bundesweit,2026-W10,18066
1759,2025/26,ARE,5-14,Bundesweit,2026-W10,8648
1734,2025/26,ARE,15-34,Bundesweit,2026-W10,6788
5368,2025/26,ARE,35-59,Bundesweit,2026-W10,5451
4309,2025/26,ARE,60+,Bundesweit,2026-W10,3572
3819,2025/26,ARE,00+,Sueden,2026-W10,5696
4667,2025/26,ARE,00+,Mitte (West),2026-W10,6401
2516,2025/26,ARE,00+,Norden (West),2026-W10,5849
2599,2025/26,ARE,00+,Osten,2026-W10,6072
11411,2025/26,ARE,15+,Bundesweit,2026-W10,5145
13601,2025/26,ARE,00+,Bundesweit,2026-W10,6038
2190,2025/26,ARE,0-14,Bundesweit,2026-W10,11624
431,2025/26,ILI,0-4,Bundesweit,2026-W10,9314
1759,2025/26,ILI,5-14,Bundesweit,2026-W10,2308
1734,2025/26,ILI,15-34,Bundesweit,2026-W10,1033
5368,2025/26,ILI,35-59,Bundesweit,2026-W10,735
4309,2025/26,ILI,60+,Bundesweit,2026-W10,561
3819,2025/26,ILI,00+,Sueden,2026-W10,1193
4667,2025/26,ILI,00+,Mitte (West),2026-W10,1424
2516,2025/26,ILI,00+,Norden (West),2026-W10,1130
2599,2025/26,ILI,00+,Osten,2026-W10,1254
11411,2025/26,ILI,15+,Bundesweit,2026-W10,752
13601,2025/26,ILI,00+,Bundesweit,2026-W10,1272
2190,2025/26,ILI,0-14,Bundesweit,2026-W10,4522
416,2025/26,ARE,0-4,Bundesweit,2026-W11,12717
1735,2025/26,ARE,5-14,Bundesweit,2026-W11,8948
1707,2025/26,ARE,15-34,Bundesweit,2026-W11,5285
5315,2025/26,ARE,35-59,Bundesweit,2026-W11,5516
4280,2025/26,ARE,60+,Bundesweit,2026-W11,3673
3774,2025/26,ARE,00+,Sueden,2026-W11,5443
4616,2025/26,ARE,00+,Mitte (West),2026-W11,6156
2482,2025/26,ARE,00+,Norden (West),2026-W11,5037
2581,2025/26,ARE,00+,Osten,2026-W11,5087
11302,2025/26,ARE,15+,Bundesweit,2026-W11,4812
13453,2025/26,ARE,00+,Bundesweit,2026-W11,5545
2151,2025/26,ARE,0-14,Bundesweit,2026-W11,10135
416,2025/26,ILI,0-4,Bundesweit,2026-W11,3829
1735,2025/26,ILI,5-14,Bundesweit,2026-W11,2166
1707,2025/26,ILI,15-34,Bundesweit,2026-W11,1043
5315,2025/26,ILI,35-59,Bundesweit,2026-W11,946
4280,2025/26,ILI,60+,Bundesweit,2026-W11,423
3774,2025/26,ILI,00+,Sueden,2026-W11,966
4616,2025/26,ILI,00+,Mitte (West),2026-W11,1395
2482,2025/26,ILI,00+,Norden (West),2026-W11,904
2581,2025/26,ILI,00+,Osten,2026-W11,696
11302,2025/26,ILI,15+,Bundesweit,2026-W11,789
13453,2025/26,ILI,00+,Bundesweit,2026-W11,1050
2151,2025/26,ILI,0-14,Bundesweit,2026-W11,2689
424,2025/26,ARE,0-4,Bundesweit,2026-W12,13562
1710,2025/26,ARE,5-14,Bundesweit,2026-W12,11412
1697,2025/26,ARE,15-34,Bundesweit,2026-W12,6481
5314,2025/26,ARE,35-59,Bundesweit,2026-W12,4989
4294,2025/26,ARE,60+,Bundesweit,2026-W12,3546
3788,2025/26,ARE,00+,Sueden,2026-W12,5979
4600,2025/26,ARE,00+,Mitte (West),2026-W12,6060
2470,2025/26,ARE,00+,Norden (West),2026-W12,5283
2581,2025/26,ARE,00+,Osten,2026-W12,5922
11305,2025/26,ARE,15+,Bundesweit,2026-W12,4876
13439,2025/26,ARE,00+,Bundesweit,2026-W12,5868
2134,2025/26,ARE,0-14,Bundesweit,2026-W12,12093
424,2025/26,ILI,0-4,Bundesweit,2026-W12,4779
1710,2025/26,ILI,5-14,Bundesweit,2026-W12,2654
1697,2025/26,ILI,15-34,Bundesweit,2026-W12,1013
5314,2025/26,ILI,35-59,Bundesweit,2026-W12,698
4294,2025/26,ILI,60+,Bundesweit,2026-W12,723
3788,2025/26,ILI,00+,Sueden,2026-W12,879
4600,2025/26,ILI,00+,Mitte (West),2026-W12,1050
2470,2025/26,ILI,00+,Norden (West),2026-W12,1273
2581,2025/26,ILI,00+,Osten,2026-W12,1543
11305,2025/26,ILI,15+,Bundesweit,2026-W12,789
13439,2025/26,ILI,00+,Bundesweit,2026-W12,1138
2134,2025/26,ILI,0-14,Bundesweit,2026-W12,3327
413,2025/26,ARE,0-4,Bundesweit,2026-W13,19593
1658,2025/26,ARE,5-14,Bundesweit,2026-W13,9286
1675,2025/26,ARE,15-34,Bundesweit,2026-W13,6896
5282,2025/26,ARE,35-59,Bundesweit,2026-W13,5551
4298,2025/26,ARE,60+,Bundesweit,2026-W13,3138
3725,2025/26,ARE,00+,Sueden,2026-W13,6907
4569,2025/26,ARE,00+,Mitte (West),2026-W13,5923
2473,2025/26,ARE,00+,Norden (West),2026-W13,5479
2559,2025/26,ARE,00+,Osten,2026-W13,5806
11255,2025/26,ARE,15+,Bundesweit,2026-W13,5060
13326,2025/26,ARE,00+,Bundesweit,2026-W13,6094
2071,2025/26,ARE,0-14,Bundesweit,2026-W13,12576
413,2025/26,ILI,0-4,Bundesweit,2026-W13,7595
1658,2025/26,ILI,5-14,Bundesweit,2026-W13,1721
1675,2025/26,ILI,15-34,Bundesweit,2026-W13,1142
5282,2025/26,ILI,35-59,Bundesweit,2026-W13,745
4298,2025/26,ILI,60+,Bundesweit,2026-W13,520
3725,2025/26,ILI,00+,Sueden,2026-W13,859
4569,2025/26,ILI,00+,Mitte (West),2026-W13,1187
2473,2025/26,ILI,00+,Norden (West),2026-W13,1465
2559,2025/26,ILI,00+,Osten,2026-W13,1251
11255,2025/26,ILI,15+,Bundesweit,2026-W13,770
13326,2025/26,ILI,00+,Bundesweit,2026-W13,1159
2071,2025/26,ILI,0-14,Bundesweit,2026-W13,3596
392,2025/26,ARE,0-4,Bundesweit,2026-W14,10683
1660,2025/26,ARE,5-14,Bundesweit,2026-W14,5910
1682,2025/26,ARE,15-34,Bundesweit,2026-W14,5374
5205,2025/26,ARE,35-59,Bundesweit,2026-W14,5237
4244,2025/26,ARE,60+,Bundesweit,2026-W14,3074
3684,2025/26,ARE,00+,Sueden,2026-W14,5898
4539,2025/26,ARE,00+,Mitte (West),2026-W14,4470
2431,2025/26,ARE,00+,Norden (West),2026-W14,4705
2529,2025/26,ARE,00+,Osten,2026-W14,4493
11131,2025/26,ARE,15+,Bundesweit,2026-W14,4519
13183,2025/26,ARE,00+,Bundesweit,2026-W14,4917
2052,2025/26,ARE,0-14,Bundesweit,2026-W14,7411
392,2025/26,ILI,0-4,Bundesweit,2026-W14,3564
1660,2025/26,ILI,5-14,Bundesweit,2026-W14,1380
1682,2025/26,ILI,15-34,Bundesweit,2026-W14,648
5205,2025/26,ILI,35-59,Bundesweit,2026-W14,616
4244,2025/26,ILI,60+,Bundesweit,2026-W14,557
3684,2025/26,ILI,00+,Sueden,2026-W14,997
4539,2025/26,ILI,00+,Mitte (West),2026-W14,517
2431,2025/26,ILI,00+,Norden (West),2026-W14,892
2529,2025/26,ILI,00+,Osten,2026-W14,957
11131,2025/26,ILI,15+,Bundesweit,2026-W14,603
13183,2025/26,ILI,00+,Bundesweit,2026-W14,805
2052,2025/26,ILI,0-14,Bundesweit,2026-W14,2067
400,2025/26,ARE,0-4,Bundesweit,2026-W15,11644
1683,2025/26,ARE,5-14,Bundesweit,2026-W15,4166
1678,2025/26,ARE,15-34,Bundesweit,2026-W15,5073
5208,2025/26,ARE,35-59,Bundesweit,2026-W15,4174
4247,2025/26,ARE,60+,Bundesweit,2026-W15,2767
3691,2025/26,ARE,00+,Sueden,2026-W15,4187
4568,2025/26,ARE,00+,Mitte (West),2026-W15,3980
2433,2025/26,ARE,00+,Norden (West),2026-W15,4726
2524,2025/26,ARE,00+,Osten,2026-W15,4527
11133,2025/26,ARE,15+,Bundesweit,2026-W15,3920
13216,2025/26,ARE,00+,Bundesweit,2026-W15,4279
2083,2025/26,ARE,0-14,Bundesweit,2026-W15,6512
400,2025/26,ILI,0-4,Bundesweit,2026-W15,3364
1683,2025/26,ILI,5-14,Bundesweit,2026-W15,988
1678,2025/26,ILI,15-34,Bundesweit,2026-W15,923
5208,2025/26,ILI,35-59,Bundesweit,2026-W15,717
4247,2025/26,ILI,60+,Bundesweit,2026-W15,305
3691,2025/26,ILI,00+,Sueden,2026-W15,1009
4568,2025/26,ILI,00+,Mitte (West),2026-W15,621
2433,2025/26,ILI,00+,Norden (West),2026-W15,856
2524,2025/26,ILI,00+,Osten,2026-W15,662
11133,2025/26,ILI,15+,Bundesweit,2026-W15,628
13216,2025/26,ILI,00+,Bundesweit,2026-W15,781
2083,2025/26,ILI,0-14,Bundesweit,2026-W15,1733
395,2025/26,ARE,0-4,Bundesweit,2026-W16,10071
1646,2025/26,ARE,5-14,Bundesweit,2026-W16,6985
1659,2025/26,ARE,15-34,Bundesweit,2026-W16,4382
5178,2025/26,ARE,35-59,Bundesweit,2026-W16,3623
4257,2025/26,ARE,60+,Bundesweit,2026-W16,2870
3694,2025/26,ARE,00+,Sueden,2026-W16,3591
4536,2025/26,ARE,00+,Mitte (West),2026-W16,3880
2395,2025/26,ARE,00+,Norden (West),2026-W16,4600
2510,2025/26,ARE,00+,Osten,2026-W16,5123
11094,2025/26,ARE,15+,Bundesweit,2026-W16,3559
13135,2025/26,ARE,00+,Bundesweit,2026-W16,4167
2041,2025/26,ARE,0-14,Bundesweit,2026-W16,7956
395,2025/26,ILI,0-4,Bundesweit,2026-W16,2755
1646,2025/26,ILI,5-14,Bundesweit,2026-W16,1604
1659,2025/26,ILI,15-34,Bundesweit,2026-W16,778
5178,2025/26,ILI,35-59,Bundesweit,2026-W16,534
4257,2025/26,ILI,60+,Bundesweit,2026-W16,261
3694,2025/26,ILI,00+,Sueden,2026-W16,685
4536,2025/26,ILI,00+,Mitte (West),2026-W16,487
2395,2025/26,ILI,00+,Norden (West),2026-W16,807
2510,2025/26,ILI,00+,Osten,2026-W16,1032
11094,2025/26,ILI,15+,Bundesweit,2026-W16,503
